avgoverallcompanyrating,descriptionLengthChars,clicks,JobCategory
38,1833,27,49
0,219,27,16
0,4507,147,24
0,3078,35,41
35,1728,31,37
0,1330,27,27
0,2061,39,35
0,2331,35,14
0,1454,19,10
0,3501,35,11
0,460,31,12
0,1920,39,14
38,843,287,27
35,1217,23,18
0,5625,27,19
42,1475,27,37
0,1913,23,2
40,1257,27,25
25,471,75,25
42,372,19,5
35,1289,27,10
50,730,35,19
0,750,23,46
0,1644,39,27
0,410,31,15
34,395,47,22
0,4687,23,8
0,648,27,14
0,1027,47,10
0,1459,31,5
0,183,31,14
0,2263,23,50
0,1848,19,21
0,121,239,5
0,780,31,12
34,1967,31,37
0,265,23,5
34,1637,27,18
0,1105,55,9
0,1980,23,37
33,1804,35,31
0,2483,39,27
0,512,23,8
0,1167,39,14
47,1595,23,46
43,5280,27,55
0,2088,27,10
50,4438,35,44
0,1797,31,31
0,1344,23,10
30,2541,31,8
0,4640,43,9
0,1455,35,3
0,4501,35,31
0,2168,67,53
46,393,31,14
0,158,119,4
0,494,27,14
0,7847,55,10
29,1543,27,14
0,418,47,5
30,794,19,7
39,1903,27,25
0,1788,35,13
29,2437,31,13
0,2176,147,25
0,432,27,9
45,635,35,3
0,1976,35,11
39,2124,47,1
0,4865,67,26
0,509,47,8
0,1990,139,2
10,153,39,14
0,576,31,7
36,2742,15,5
36,518,39,8
40,4165,27,32
0,1493,27,33
35,1963,35,10
0,2777,43,14
0,984,31,14
39,776,19,18
23,2115,35,40
0,347,23,3
0,1732,31,8
31,515,31,4
0,478,27,1
0,1524,27,14
0,138,27,41
45,3923,19,14
0,1378,43,3
0,302,27,46
27,3860,43,14
0,1943,35,35
0,3263,19,13
0,131,19,9
37,2662,35,35
0,2624,19,13
0,1624,31,14
0,1118,11,2
0,534,51,5
37,1394,27,9
0,1742,23,42
30,554,55,14
35,2261,15,7
0,2514,35,25
0,110,31,18
37,4178,23,10
30,3017,19,38
0,931,39,12
0,1271,55,27
0,224,43,14
0,4258,35,29
0,1394,23,8
0,886,27,13
35,4702,31,14
33,1144,43,12
0,2624,23,39
36,998,27,11
0,3607,23,4
0,1604,27,27
0,2119,27,14
36,1669,35,12
0,1948,27,5
0,2208,27,25
0,827,27,5
0,825,31,27
0,873,27,14
26,2693,35,49
0,672,43,42
0,1079,35,5
0,1609,35,14
28,1562,19,35
42,3198,27,41
36,1491,43,33
0,228,79,7
0,548,27,2
0,698,19,27
0,1007,27,10
38,6221,35,12
34,2485,23,14
0,2048,111,18
29,623,19,2
0,74,31,31
0,298,39,10
0,3033,43,43
0,639,39,14
40,844,35,25
0,478,295,27
0,1503,39,4
0,772,35,37
0,1225,75,26
23,510,31,3
23,2715,39,10
28,466,35,12
0,2499,191,40
0,642,35,5
0,734,35,41
0,268,43,34
28,449,31,24
0,530,27,37
42,1908,47,42
35,715,35,2
41,373,31,10
0,3235,31,23
0,1175,27,14
0,2135,71,7
38,294,235,8
0,1718,43,4
35,2225,35,5
0,237,27,14
0,1702,27,34
35,2030,31,3
0,5623,27,7
0,1433,35,7
0,1132,15,41
0,1745,51,3
0,4554,11,14
0,3239,35,3
0,3458,15,7
34,3831,19,5
10,1945,27,27
35,2037,27,23
0,3228,67,26
0,404,31,3
0,785,31,15
0,1777,31,8
31,1552,31,17
0,169,39,14
0,1229,35,10
38,1853,43,35
0,1442,27,5
0,1820,43,12
0,1439,39,27
0,2000,187,19
35,1531,43,24
0,389,19,6
0,1236,27,5
36,1147,43,18
0,1601,27,26
42,629,23,12
0,1858,27,37
0,3698,19,24
0,961,27,14
0,397,23,5
0,2520,27,1
0,1617,15,13
0,1115,47,14
30,931,43,25
0,1772,43,47
0,635,39,17
40,553,31,3
0,7408,27,34
0,132,27,16
0,3462,31,1
0,4842,35,47
0,274,23,48
0,5335,31,5
0,4815,143,5
0,1141,51,2
32,1408,19,10
0,2722,27,23
0,166,15,36
0,3498,39,11
0,1239,39,14
43,1061,15,16
0,313,27,34
38,1778,27,5
0,1915,71,17
0,4194,23,8
34,633,19,27
10,1087,19,3
0,1585,23,43
0,614,55,40
33,405,35,5
0,545,39,4
35,1721,63,27
30,2445,15,37
0,923,31,36
40,1015,27,42
0,1052,27,7
32,542,23,40
0,5827,35,14
0,259,23,17
0,3086,43,5
37,2948,39,27
0,1664,23,41
39,1474,35,5
0,717,39,3
0,594,23,37
0,964,31,8
0,376,23,1
0,636,43,34
0,703,27,27
0,1583,15,9
0,582,27,58
0,887,695,13
0,367,19,22
0,882,35,4
37,938,35,26
0,5218,39,14
0,1875,31,25
48,4212,23,38
41,1174,23,14
0,431,31,14
0,484,35,5
0,1267,23,5
0,1687,35,2
0,2492,55,4
0,1415,19,8
10,1750,11,23
0,2984,55,15
0,880,39,5
0,469,43,14
0,712,39,11
39,2182,43,5
40,2784,31,14
30,1185,31,9
0,894,39,12
0,521,35,2
0,1266,27,23
0,241,23,57
37,607,59,12
0,1211,39,4
0,1529,23,41
0,248,27,35
35,2392,23,22
34,2418,19,12
0,1010,55,8
0,1312,27,5
0,503,39,9
0,1069,23,5
0,714,43,25
0,578,19,41
36,881,31,24
0,1715,23,2
0,1637,39,15
0,334,95,3
40,969,43,7
10,1971,43,9
0,2172,27,12
0,2580,23,14
35,1450,27,8
0,625,27,13
0,2508,31,34
0,492,43,1
0,3788,31,5
0,2615,35,1
0,9077,31,7
0,1500,15,37
0,439,15,7
0,1014,39,4
28,2621,19,7
33,1220,31,37
36,7810,35,12
0,528,23,16
34,437,31,13
36,1166,39,27
0,2344,31,45
0,2404,31,46
0,3708,19,5
0,391,43,10
35,5559,47,14
0,1390,31,14
0,159,39,2
0,1128,23,5
0,1515,127,18
0,3478,131,27
38,1631,31,2
21,2884,27,31
0,1585,39,28
0,306,31,1
0,2254,23,14
38,2816,15,25
30,1757,39,9
0,1416,19,14
33,2739,39,11
40,7058,31,27
0,1779,43,40
0,853,27,5
0,1846,31,24
0,596,39,7
0,646,39,42
37,764,19,5
0,1447,35,14
0,346,43,14
40,1040,19,14
0,775,35,48
0,948,27,12
27,1557,35,23
0,4112,31,8
37,571,31,45
0,1271,31,31
0,2004,19,48
0,2962,47,31
0,1956,123,22
30,2302,39,24
50,593,27,19
0,197,47,41
39,1565,35,49
0,1051,35,4
0,1337,19,49
36,941,35,5
34,267,23,9
0,533,39,11
0,678,59,14
39,4171,27,40
0,1417,35,11
0,1268,39,15
0,6392,35,5
0,193,27,11
0,890,47,51
0,1145,35,19
0,997,23,8
0,2451,39,19
0,2109,27,24
0,194,39,7
0,2618,27,25
0,277,19,5
0,1605,43,30
0,532,15,5
35,2083,31,13
34,1719,35,40
0,1539,19,46
26,1704,27,7
35,3016,23,2
36,6881,43,14
0,715,31,14
0,789,23,25
32,1276,19,13
50,2289,35,38
28,449,35,24
0,1633,39,37
50,2351,15,27
0,365,19,27
50,1170,35,14
0,291,31,5
40,1685,23,27
0,609,43,11
0,2063,19,5
0,2838,39,14
40,1490,35,11
30,3377,31,7
0,1470,267,5
0,3538,51,5
0,2239,23,4
0,419,27,16
45,2096,55,27
45,442,35,8
0,318,31,45
0,2012,39,34
0,186,111,9
0,767,27,22
44,1889,39,33
44,1844,27,2
0,1854,19,2
0,1737,39,4
0,2599,35,10
0,886,51,14
0,1732,19,14
0,1688,35,2
44,183,43,5
0,1168,23,14
0,1096,19,46
39,1106,27,5
41,1703,15,17
40,140,27,2
0,803,23,17
36,6963,23,10
0,1894,39,12
43,971,23,2
0,3181,19,33
0,3871,23,11
0,399,195,5
0,541,27,35
0,685,15,1
25,1124,19,8
0,1514,35,7
25,122,35,19
0,4027,31,19
0,683,35,27
34,2117,35,28
25,752,31,27
0,818,43,10
0,615,23,14
26,355,23,10
40,6289,239,27
38,756,15,4
0,2681,43,47
0,1703,31,10
0,1491,31,2
0,865,19,12
0,625,51,27
33,3568,27,14
0,317,35,31
0,2034,39,6
38,1498,27,7
0,1170,55,7
0,1033,31,43
0,367,19,14
0,1253,31,5
0,326,31,35
0,897,27,17
0,2743,39,13
0,1975,19,12
0,4766,39,9
0,2414,27,3
0,1671,23,27
45,805,27,7
0,950,39,26
34,1944,251,14
0,4124,23,25
0,543,19,12
30,6115,27,48
0,4931,31,27
0,4685,219,13
38,1651,43,12
0,204,31,14
38,1514,19,7
0,2272,55,52
0,647,39,48
0,1008,35,24
38,2151,15,9
33,1273,35,5
0,4110,31,46
0,1342,23,25
35,3201,19,27
0,746,31,7
0,3597,35,11
0,1205,103,5
0,3634,43,23
0,7532,19,9
0,2468,23,33
0,2967,43,37
0,1186,35,48
0,939,27,14
0,742,23,12
37,844,39,25
40,305,31,13
0,2579,35,30
0,158,27,7
0,1455,19,26
0,695,31,4
0,82,51,5
24,2393,39,23
0,207,35,13
0,69,27,17
10,1684,43,2
0,558,31,17
0,259,31,13
38,6065,35,40
0,240,31,45
0,294,27,11
0,1082,23,11
0,2680,31,17
0,4152,23,9
0,412,43,27
10,2601,31,8
0,2986,27,14
0,1771,47,12
0,537,35,4
37,1087,23,6
0,794,27,22
24,722,31,15
0,2175,31,12
0,270,27,27
0,887,31,45
0,1374,35,5
0,2135,23,22
0,889,19,5
37,138,127,22
0,424,27,17
40,2203,15,2
0,329,35,19
0,2829,23,7
0,933,27,51
0,1074,23,43
30,977,35,14
0,1925,219,13
10,3324,31,9
0,2314,35,14
0,3483,47,14
28,608,31,9
0,250,23,46
20,343,23,14
24,2219,23,5
0,1838,39,7
0,4027,23,27
0,1498,31,27
0,791,23,4
0,6889,19,11
0,1129,35,9
0,5840,39,1
0,503,23,13
29,1528,27,40
0,285,27,14
32,1364,27,18
42,2568,31,38
36,1293,31,12
47,1679,19,4
0,1191,27,10
38,3697,27,14
0,1801,39,43
0,391,23,12
0,281,43,10
0,648,47,17
0,2155,27,5
0,4580,31,26
36,1753,31,27
0,2031,19,25
0,1463,39,47
35,169,39,41
0,284,27,46
0,2758,19,13
43,1686,23,41
0,2580,27,5
36,124,15,19
0,3075,39,53
0,864,55,18
0,695,23,5
38,1252,19,10
0,856,39,46
0,1605,31,1
0,1192,43,12
0,1304,39,57
15,2706,35,17
0,604,39,14
45,1119,51,12
0,2850,35,4
39,1520,179,25
0,485,39,6
36,4321,19,55
0,2205,35,4
42,4441,39,14
0,467,23,34
0,1533,43,5
0,441,75,13
0,1065,39,26
0,274,75,53
0,104,43,41
38,2372,27,27
0,1031,19,14
39,2349,31,5
0,1149,43,27
0,5052,27,37
0,3962,55,5
0,803,35,14
34,512,31,25
0,3022,175,9
0,1046,31,35
43,2515,31,13
0,1073,23,5
0,1732,27,3
0,1459,31,7
0,627,39,13
36,1156,23,31
35,557,27,3
0,241,23,57
0,855,19,19
28,420,51,12
0,4008,27,27
0,719,39,12
0,696,35,5
0,418,35,24
0,1299,19,5
33,224,23,7
0,696,35,35
0,835,35,7
41,1868,27,5
0,4300,31,9
0,1666,23,12
0,2736,31,27
0,1839,39,14
32,2047,23,14
0,575,31,11
0,3780,23,14
0,2387,31,2
40,1058,35,42
0,3217,39,59
0,1254,83,23
0,586,27,52
0,2621,27,27
0,859,31,25
0,1368,43,5
0,4450,27,19
35,816,35,26
0,3044,23,5
50,1076,39,35
0,463,27,42
0,3985,27,30
0,1594,27,9
0,1802,35,8
0,3120,35,17
31,1197,39,15
0,3271,31,34
0,685,19,27
0,1932,23,7
0,338,87,10
40,1413,31,34
0,588,23,8
0,220,35,31
0,579,35,46
50,2306,23,7
0,495,23,5
0,3243,27,4
0,708,35,14
50,3784,27,1
0,254,111,4
0,973,23,4
35,799,31,8
0,274,39,46
45,2645,39,10
33,3169,31,10
0,849,31,2
0,4621,43,8
0,1025,47,12
0,654,23,47
40,972,47,2
0,171,27,30
28,3126,35,17
40,4812,23,5
40,45,31,27
0,3188,39,44
0,2428,27,9
0,290,27,13
0,588,27,10
0,1935,19,10
47,2328,27,23
40,520,23,37
0,2484,51,45
32,742,39,37
0,615,35,21
0,1542,35,13
0,2832,31,22
0,685,23,5
45,2115,31,5
0,880,27,45
0,1592,19,2
0,1235,23,9
0,2166,43,12
37,4990,27,23
0,2336,35,12
0,2116,31,37
38,246,51,46
0,1868,27,14
50,1850,35,12
0,4399,39,12
0,144,35,1
0,161,27,17
0,2394,27,7
40,1650,23,4
0,139,27,50
42,231,31,7
35,991,39,10
0,841,23,3
0,1153,19,27
0,2242,35,5
0,509,15,31
0,76,27,16
27,3414,39,4
0,433,47,26
0,2232,19,7
29,1649,47,51
20,1306,19,12
45,362,31,41
40,732,35,7
30,928,31,40
0,2765,31,12
0,986,243,27
0,532,19,12
0,503,27,14
0,2769,47,10
40,1053,63,38
32,2982,31,36
0,2962,19,27
0,2651,43,12
37,1968,27,27
0,1944,47,24
0,2655,27,34
37,1593,47,5
0,615,51,2
0,1802,187,53
0,1611,31,4
15,1468,31,14
0,894,27,12
34,2430,27,5
50,2950,35,17
0,3626,43,8
0,870,27,9
0,3884,27,37
0,1035,15,37
20,310,75,35
0,399,39,6
0,330,55,3
0,926,35,5
0,833,47,34
0,2497,39,17
35,649,39,9
0,3571,15,48
0,510,39,13
0,5906,39,25
0,1241,27,5
0,3170,27,14
47,2040,35,3
0,716,35,14
0,1659,103,3
0,799,27,10
30,1733,19,40
0,511,59,9
0,972,19,13
0,1166,31,7
37,2078,27,9
0,1282,195,41
50,5375,19,4
30,1075,31,41
40,5147,27,14
0,796,23,46
22,871,27,18
0,384,19,42
37,627,31,14
40,1003,27,46
0,2243,39,38
37,2377,31,13
0,646,35,3
36,1378,11,12
33,2654,19,19
0,1992,19,19
0,1051,31,7
0,183,43,27
0,1292,35,8
0,376,23,35
29,5192,31,19
0,230,23,25
0,191,47,6
0,385,23,8
0,1560,39,14
0,323,59,9
30,1306,55,7
38,1342,31,45
0,1019,23,25
0,1177,15,1
0,2346,43,12
39,3646,23,1
0,1172,47,14
0,785,23,29
0,1449,27,28
0,162,51,5
0,1424,87,38
31,1945,35,1
0,988,39,22
0,3201,31,14
0,2596,19,2
0,2915,27,52
33,356,43,4
0,1707,35,22
34,2255,19,10
42,964,15,6
0,974,23,9
38,495,31,7
38,2389,39,14
0,532,39,47
36,4202,19,43
0,180,19,27
0,1763,35,20
34,3437,35,34
29,664,31,4
0,142,39,25
37,2916,27,27
0,784,59,22
0,347,27,46
0,4284,19,35
0,2049,19,35
10,2630,35,46
0,4670,23,26
0,575,39,37
0,3215,23,35
0,1089,35,10
0,344,27,14
35,1402,31,14
0,455,75,14
0,1853,43,23
28,1728,23,10
0,5638,39,12
40,136,35,17
0,2266,15,8
0,1659,23,39
0,2230,23,14
0,207,39,8
33,900,47,26
27,3444,31,9
0,2506,35,25
50,1928,23,5
0,576,43,13
40,1783,47,3
0,2190,23,2
43,494,107,13
0,1800,31,27
0,678,15,3
0,8703,39,7
0,4839,19,4
0,1713,39,34
0,2490,31,48
30,2027,31,4
0,2412,35,14
0,2528,63,13
0,239,31,4
36,3995,39,8
0,303,59,14
34,2203,27,27
0,2161,23,7
36,315,35,12
0,3380,23,8
0,537,31,8
0,1698,43,12
0,5033,27,27
0,732,27,13
0,2169,47,14
0,2128,35,27
45,2317,27,14
34,267,35,9
0,1641,23,20
0,2299,71,8
38,427,31,31
0,499,27,9
41,796,27,43
37,1007,39,40
0,1297,187,21
0,2191,19,14
35,2232,27,25
40,3359,43,41
42,1807,27,4
0,621,43,7
0,1792,31,12
38,534,23,24
0,1560,27,30
0,1442,43,1
0,310,19,2
0,806,27,27
42,1085,43,9
0,5813,35,2
0,1280,15,7
0,2035,19,19
0,779,51,5
35,409,27,13
0,93,31,27
33,5031,43,9
0,2867,23,30
0,1375,27,25
0,1430,43,33
34,2355,31,5
37,1041,35,27
42,1252,23,39
35,1086,27,6
35,212,35,20
0,1487,43,33
0,587,27,53
0,821,35,26
0,3028,27,45
0,978,43,23
31,1056,43,12
0,1419,27,11
34,3195,31,7
34,4790,39,3
0,664,27,30
0,302,15,14
0,1736,23,12
0,2618,31,2
0,286,23,10
0,978,31,34
0,3204,35,10
0,1681,31,12
0,1658,31,25
0,88,39,40
20,1229,31,23
24,4936,43,27
30,746,19,5
25,2004,19,4
0,194,39,3
34,1103,51,8
0,63,27,12
27,1588,35,5
0,624,47,19
0,1082,27,14
35,4751,31,8
10,3438,39,7
0,1739,43,14
0,1987,27,12
0,2733,47,14
0,1471,23,5
0,1538,23,5
0,296,31,19
33,1899,31,19
0,5259,79,4
0,1046,39,35
0,742,31,14
0,4125,31,33
0,1534,31,25
48,220,19,16
0,2273,31,7
0,1124,71,34
0,578,39,2
0,125,35,14
20,2707,35,10
0,1161,23,25
0,3208,39,27
33,3421,31,27
40,444,51,5
37,3530,19,41
32,3025,43,19
32,604,43,10
0,2876,15,43
0,1496,27,46
0,1334,27,9
27,2235,15,5
45,818,115,3
0,2293,35,38
31,1657,19,54
43,313,19,10
0,360,31,17
45,2175,35,38
0,658,19,7
0,122,31,10
0,4257,39,49
0,1879,27,12
34,2157,23,27
0,1933,27,1
35,515,27,35
0,1343,27,45
0,1716,19,24
0,1670,31,1
0,130,35,12
0,50,27,37
0,1352,27,14
43,2849,27,14
50,785,35,8
0,2652,27,12
0,2539,19,48
43,2776,39,14
0,2019,35,52
32,2088,19,19
0,2293,27,38
40,1653,23,15
0,474,39,27
0,564,43,3
0,763,43,15
0,1402,27,5
0,3953,31,49
35,5653,39,28
28,1789,43,45
29,3360,55,35
23,379,27,26
0,3799,39,22
38,812,19,34
0,186,35,15
0,613,35,5
0,4216,27,28
34,1280,19,2
0,2936,27,13
0,622,39,8
0,643,39,25
0,1012,35,41
0,6557,43,15
0,972,31,11
37,595,43,13
50,2509,15,18
0,923,31,11
0,2462,31,14
0,1777,47,29
34,2838,27,48
45,476,15,14
0,3073,11,11
0,1656,31,4
0,2516,127,7
0,1406,51,1
33,506,19,5
0,1451,35,14
0,2864,27,25
0,1675,39,5
0,590,39,28
0,472,19,14
0,1146,95,13
40,2885,31,40
39,6474,23,53
0,1536,23,37
0,1359,19,22
34,2224,43,27
0,4946,31,5
0,2603,23,24
0,626,43,23
38,276,19,13
0,481,59,35
42,1304,43,14
0,62,35,2
0,7196,19,27
37,1405,19,2
0,605,23,5
0,292,175,23
0,440,23,14
50,632,27,14
10,1736,59,12
38,1206,31,9
0,1881,47,5
0,1738,43,8
0,1570,123,8
0,260,55,5
40,4165,35,32
37,844,43,25
0,1047,19,14
34,398,31,10
0,462,35,35
0,763,35,29
30,2104,43,49
0,722,23,24
0,288,47,12
32,1778,35,11
38,3475,23,17
0,96,23,27
0,2931,31,53
0,1576,35,41
33,384,27,45
30,2104,87,49
38,2245,23,2
0,2523,27,2
0,2054,31,9
0,737,27,7
0,318,43,13
0,2147,35,38
0,1654,39,27
0,3096,47,12
0,2509,31,12
0,1324,55,7
46,137,35,3
0,1974,27,6
0,953,35,27
0,3073,31,46
0,1935,39,5
0,2859,19,12
0,33,23,5
0,1113,23,7
0,2884,19,14
39,111,31,32
38,1033,15,2
36,3324,35,2
35,1211,35,14
0,719,23,14
0,846,27,25
0,1473,19,13
0,1158,31,42
30,2633,23,8
0,764,35,23
0,5741,31,14
0,581,23,26
0,2095,39,27
0,2512,31,14
0,1026,27,46
36,245,35,15
0,2718,27,25
0,528,27,27
0,952,35,5
0,1719,111,6
43,2061,15,25
0,2314,27,17
0,634,39,4
0,2524,19,48
29,7433,27,41
0,1913,31,12
0,5248,59,46
27,2263,23,38
0,1930,31,14
0,3047,39,14
35,204,15,18
0,249,27,5
0,510,35,33
0,215,39,17
0,906,31,4
48,1835,63,22
0,3991,35,3
50,406,19,12
28,2567,43,21
0,282,39,9
0,1953,143,37
0,2317,31,38
0,239,27,51
0,6666,23,27
0,2176,31,10
37,1659,39,27
33,1600,99,32
0,1387,23,14
0,3974,39,5
0,604,55,2
0,4570,19,14
0,3786,27,43
0,1138,31,4
0,509,39,4
34,2510,31,27
10,1177,99,18
42,109,35,1
37,415,47,4
37,1113,35,19
40,387,43,45
0,925,27,24
0,1832,39,14
0,1441,23,19
32,1137,67,45
0,42,27,10
0,1273,27,8
0,1430,39,37
40,112,19,10
0,1730,51,27
0,2794,27,14
36,2610,39,10
40,289,27,40
0,1854,23,37
36,285,119,25
33,1447,23,27
0,272,51,21
0,1050,39,5
0,4483,31,38
0,392,27,14
40,398,27,49
0,867,39,46
0,213,47,5
0,761,35,7
0,399,39,40
0,188,39,36
0,3672,35,2
39,3548,179,25
21,1339,35,13
32,255,19,8
0,425,27,5
0,403,39,3
0,3628,31,12
0,764,35,34
0,1649,31,53
0,1872,31,37
0,863,47,55
0,317,31,5
0,311,19,24
0,1110,147,14
0,394,23,52
0,254,27,49
0,1117,19,10
0,224,15,27
0,1188,35,23
0,2488,31,22
0,1886,31,12
0,3197,27,50
0,1001,47,24
37,1272,39,25
36,5006,23,31
36,2965,23,27
0,446,23,7
0,2957,15,31
0,2253,47,7
0,3150,35,5
0,915,67,5
0,1356,27,22
0,942,23,14
40,1273,27,5
0,369,39,5
0,1088,35,5
0,2142,59,5
39,556,35,37
0,1429,23,7
0,490,35,18
0,1379,27,7
0,907,27,37
0,1265,39,5
0,1620,27,35
32,3872,35,35
0,885,31,3
38,1569,43,37
50,2030,23,27
0,1206,23,10
0,1395,31,6
0,1882,23,8
40,487,19,14
30,797,23,2
0,2778,43,9
50,385,23,2
39,1559,87,4
0,858,23,12
0,2019,15,12
0,1240,39,35
0,433,15,12
0,650,47,14
0,5627,27,17
47,1976,23,34
26,2069,27,27
41,2021,35,24
0,3094,31,19
0,1768,35,10
0,1242,27,37
0,972,59,5
0,940,23,5
30,1511,35,14
0,390,43,31
0,2741,47,24
0,2190,27,36
33,324,23,46
0,2003,43,15
0,831,31,27
0,659,27,12
0,1262,27,50
0,202,39,19
0,1894,151,10
29,1833,47,27
0,2015,27,48
0,2485,79,19
40,2595,27,1
17,330,51,14
25,502,23,33
0,2600,35,7
0,1835,23,41
0,1925,23,7
0,1636,43,27
0,5460,35,14
0,4219,19,14
0,1782,39,13
0,186,23,12
0,2978,47,4
0,1442,31,7
42,3103,27,28
40,789,23,19
0,1644,39,5
0,1306,19,37
0,647,23,14
0,1419,39,35
0,6010,31,5
41,747,27,5
0,1545,23,6
0,4121,27,14
0,1424,23,25
0,1121,35,11
0,1423,31,27
0,702,27,8
34,2403,27,27
0,1753,35,10
0,350,47,4
33,2681,47,7
0,368,43,7
0,1234,23,1
0,676,39,28
0,885,23,10
0,1494,71,41
0,1271,27,14
0,1184,31,11
0,2682,27,27
0,1928,35,21
0,753,35,13
0,2425,35,3
0,161,43,41
43,6169,35,25
39,182,19,10
0,338,55,10
0,6105,43,27
0,1470,83,31
0,1867,35,14
20,2156,35,19
50,997,23,13
0,1271,27,5
0,3659,95,27
0,3697,27,8
0,1280,103,48
0,422,39,23
0,1676,35,13
37,2237,31,27
24,365,151,17
0,614,23,5
0,2039,35,12
0,2507,27,7
0,2422,31,13
33,3715,31,36
0,879,27,6
0,371,27,40
38,5334,31,5
37,2242,19,7
0,2562,43,30
0,3084,23,49
29,3145,35,41
30,1288,35,14
0,142,123,46
0,612,31,5
34,795,51,25
0,1812,31,9
0,1072,31,5
0,1085,31,17
0,1025,35,4
0,43,31,14
39,3526,35,8
28,992,27,15
38,265,35,14
36,867,27,11
34,2647,39,14
0,2082,31,37
0,1431,35,3
0,4467,219,37
30,1844,23,48
0,1889,31,14
25,1246,47,16
33,2685,27,5
0,3873,27,27
34,1654,31,7
0,4210,39,2
0,717,39,27
0,794,23,41
0,957,23,26
49,678,23,10
36,1874,31,37
0,3243,27,19
0,2025,39,27
0,276,23,13
0,4152,31,43
0,377,87,40
50,1255,43,2
15,878,19,48
0,1241,27,27
0,608,43,3
0,1570,23,28
36,417,35,13
40,2683,23,27
0,9554,23,4
34,4049,19,41
0,3639,35,3
40,1150,39,5
0,383,19,12
0,363,19,12
47,1026,47,5
33,2671,23,45
37,700,23,10
0,3179,131,5
0,2108,35,6
40,2217,23,7
0,3295,43,33
38,2728,39,41
0,232,27,15
0,709,39,14
0,145,31,37
35,670,15,1
0,810,27,12
0,3638,47,9
30,1942,31,25
0,1747,23,2
46,3742,35,42
0,1713,23,2
40,532,23,17
0,2518,63,2
38,1418,31,18
0,1251,39,14
0,3435,23,28
27,1546,23,3
0,553,31,29
39,1117,27,12
39,204,31,4
0,618,43,14
37,632,23,17
50,586,23,11
0,604,27,2
50,1953,19,23
0,476,35,9
41,246,31,3
0,3349,87,14
31,1763,43,22
0,1115,19,14
39,1501,35,44
0,58,47,42
0,598,35,4
0,647,95,14
0,131,19,31
0,920,31,2
0,5213,31,2
0,4634,43,17
38,1489,35,27
0,2135,39,5
30,3149,11,24
0,2225,27,11
0,2487,31,14
43,1270,59,6
39,657,19,12
22,1031,31,22
0,157,27,5
36,1703,35,14
0,1057,27,4
0,1596,31,9
0,1805,31,5
0,322,79,11
35,1424,35,38
0,4064,19,19
0,542,35,5
0,2974,19,25
38,3012,19,7
0,2778,23,9
0,1066,27,24
28,1413,39,37
0,1244,31,5
10,327,31,12
30,1413,43,16
0,601,35,24
27,3358,31,25
0,5764,27,4
0,1833,23,5
0,2628,23,51
0,637,23,45
0,3016,27,45
0,631,23,4
36,3308,27,17
0,1633,19,37
0,3629,27,14
30,1034,27,19
0,849,19,1
0,254,23,23
0,1493,83,12
39,3470,39,6
50,1116,43,31
30,2464,35,15
32,2644,75,5
0,2871,35,27
40,485,35,2
36,881,27,13
0,2559,23,7
0,549,19,12
0,1220,35,14
27,1707,27,1
39,327,31,23
35,991,31,19
0,1423,23,24
0,1275,43,14
0,405,23,9
0,1928,23,27
0,1175,39,14
25,2077,15,7
0,2448,23,4
0,353,27,1
0,892,23,46
0,536,27,10
0,328,31,35
33,634,27,23
0,903,23,10
0,758,23,8
0,370,27,14
0,636,43,27
0,1564,23,46
41,2243,35,8
0,613,35,27
0,1210,27,2
0,568,31,5
0,672,27,12
0,2040,39,45
0,3346,151,44
0,884,35,35
35,802,27,5
0,79,23,10
0,1162,23,10
0,2845,31,37
0,1323,23,34
0,2334,19,7
0,467,27,37
0,1851,19,27
0,218,35,33
0,3246,31,12
0,2937,31,12
0,467,27,4
0,3473,31,35
0,2534,31,48
0,33,27,41
0,1519,23,21
0,305,79,2
0,844,67,41
0,2133,23,36
0,3700,35,23
32,2265,35,25
0,2944,23,18
0,1459,47,7
0,993,27,12
0,304,51,3
0,626,31,44
0,920,127,37
0,289,27,7
0,1101,31,43
37,2771,47,14
35,4202,23,10
50,4375,31,46
0,307,15,23
0,1358,31,3
0,147,35,4
0,6557,19,15
38,2753,27,1
0,3846,43,3
0,2979,23,14
37,1795,43,14
0,2217,51,11
0,1008,23,8
0,1248,23,17
0,2688,39,5
0,3932,19,34
0,2107,51,27
34,620,27,2
0,379,43,19
0,1440,35,4
36,3330,27,12
0,602,27,5
10,705,31,14
0,3255,31,27
0,1435,19,40
0,4487,19,14
34,2321,27,8
0,335,35,3
38,3354,19,2
0,2802,31,37
33,3241,19,5
33,897,39,4
0,2354,35,14
25,2806,43,12
0,1603,15,2
0,2074,31,50
0,2113,35,23
32,593,95,25
0,2651,15,54
0,765,47,14
35,608,15,41
0,155,31,9
50,668,35,17
39,2209,27,14
0,1374,27,14
0,2361,23,2
0,1190,39,5
0,3564,23,27
35,2078,27,49
0,3619,31,14
0,3738,19,6
0,2321,35,7
0,2276,19,14
40,4875,27,2
0,5999,187,1
0,1129,47,9
38,307,23,31
50,305,23,12
38,1632,23,14
0,1232,27,37
0,454,19,13
0,3508,23,13
0,590,355,11
31,905,43,11
0,2747,43,37
0,181,19,13
37,626,27,4
0,387,23,2
0,693,23,35
37,1794,31,3
0,1141,27,25
0,2091,11,19
0,1074,31,31
0,1629,31,5
0,631,19,5
0,136,39,27
0,1265,31,46
0,559,179,19
29,830,19,27
